Данные прогрева незащищенной стальной контрукции
""
Режим пожара: Стандартный
ПТМ: 4.8
""
Время, с;Тв, С;Тст, С
3293;932;925.9223263121455
3294;932;925.9701728887483
3295;932;926.0180039034055
3296;932;926.0658193664046
3297;932;926.1136192880222
3298;932;926.1614036785245
3299;932;926.2091725481675
3300;932;926.2569259071968
3301;932;926.3046637658476
3302;932;926.3523861343451
3303;932;926.400093022904
3304;933;926.4477844417288
3305;933;926.4954604010136
3306;933;926.5431209109422
3307;933;926.5907659816885
3308;933;926.6383956234158
3309;933;926.6860098462773
3310;933;926.7336086604162
3311;933;926.7811920759655
3312;933;926.8287601030477
3313;933;926.8763127517755
3314;933;926.9238500322513
3315;933;926.9713719545673
3316;933;927.0188785288058
3317;933;927.0663697650389
3318;933;927.1138456733286
3319;933;927.1613062637268
3320;933;927.2087515462756
3321;933;927.2561815310066
3322;933;927.3035962279419
3323;933;927.350995647093
3324;933;927.3983797984617
3325;933;927.4457486920401
3326;934;927.4931023378099
3327;934;927.5404407457431
3328;934;927.5877639258015
3329;934;927.6350718879371
3330;934;927.6823646420921
3331;934;927.7296421981987
3332;934;927.7769045661792
3333;934;927.8241517559459
3334;934;927.8713837774012
3335;934;927.9186006404382
3336;934;927.9658023549393
3337;934;928.012988930778
3338;934;928.060160377817
3339;934;928.1073167059103
3340;934;928.1544579249012
3341;934;928.2015840446236
3342;934;928.2486950749014
3343;934;928.2957910255493
3344;934;928.3428719063718
3345;934;928.3899377271637
3346;934;928.4369884977102
3347;934;928.4840242277869
3348;934;928.5310449271597
3349;935;928.5780506055846
3350;935;928.6250412728082
3351;935;928.6720169385671
3352;935;928.7189776125888
3353;935;928.7659233045908
3354;935;928.8128540242813
3355;935;928.8597697813584
3356;935;928.9066705855112
3357;935;928.9535564464188
3358;935;929.0004273737511
3359;935;929.047283377168
3360;935;929.0941244663204
3361;935;929.1409506508494
3362;935;929.1877619403865
3363;935;929.2345583445542
3364;935;929.281339872965
3365;935;929.3281065352219
3366;935;929.374858340919
3367;935;929.4215952996403
3368;935;929.4683174209611
3369;935;929.5150247144466
3370;935;929.5617171896531
3371;936;929.6083948561272
3372;936;929.6550577234063
3373;936;929.7017058010183
3374;936;929.7483390984819
3375;936;929.7949576253063
3376;936;929.8415613909915
3377;936;929.8881504050282
3378;936;929.9347246768978
3379;936;929.9812842160723
3380;936;930.0278290320143
3381;936;930.0743591341777
3382;936;930.1208745320066
3383;936;930.1673752349361
3384;936;930.213861252392
3385;936;930.2603325937907
3386;936;930.3067892685399
3387;936;930.3532312860377
3388;936;930.3996586556732
3389;936;930.4460713868261
3390;936;930.4924694888675
3391;936;930.5388529711586
3392;936;930.5852218430521
3393;936;930.6315761138912
3394;937;930.6779157930102
3395;937;930.7242408897341
3396;937;930.7705514133793
3397;937;930.8168473732524
3398;937;930.8631287786516
3399;937;930.9093956388656
3400;937;930.9556479631744
3401;937;931.0018857608491
3402;937;931.0481090411511
3403;937;931.0943178133334
3404;937;931.14051208664
3405;937;931.1866918703056
3406;937;931.2328571735561
3407;937;931.2790080056086
3408;937;931.3251443756712
3409;937;931.3712662929429
3410;937;931.417373766614
3411;937;931.4634668058657
3412;937;931.5095454198704
3413;937;931.5556096177916
3414;937;931.6016594087841
3415;937;931.6476948019938
3416;937;931.6937158065573
3417;938;931.739722431603
3418;938;931.7857146862502
3419;938;931.8316925796094
3420;938;931.8776561207821
3421;938;931.9236053188615
3422;938;931.9695401829317
3423;938;932.0154607220682
3424;938;932.0613669453373
3425;938;932.1072588617972
3426;938;932.1531364804969
3427;938;932.1989998104768
3428;938;932.2448488607688
3429;938;932.2906836403959
3430;938;932.3365041583725
3431;938;932.3823104237042
3432;938;932.4281024453883
3433;938;932.473880232413
3434;938;932.519643793758
3435;938;932.5653931383945
3436;938;932.611128275285
3437;938;932.6568492133833
3438;938;932.702555961635
3439;938;932.7482485289765
3440;939;932.7939269243361
3441;939;932.8395911566336
3442;939;932.8852412347799
3443;939;932.9308771676774
3444;939;932.9764989642201
3445;939;933.0221066332938
3446;939;933.0677001837753
3447;939;933.1132796245329
3448;939;933.1588449644269
3449;939;933.2043962123087
3450;939;933.2499333770213
3451;939;933.2954564673994
3452;939;933.3409654922691
3453;939;933.3864604604482
3454;939;933.4319413807464
3455;939;933.4774082619642
3456;939;933.5228611128944
3457;939;933.5682999423209
3458;939;933.6137247590198
3459;939;933.6591355717583
3460;939;933.7045323892955
3461;939;933.7499152203823
3462;939;933.795284073761
3463;940;933.8406389581658
3464;940;933.8859798823223
3465;940;933.9313068549482
3466;940;933.9766198847524
3467;940;934.0219189804361
3468;940;934.0672041506919
3469;940;934.1124754042041
3470;940;934.1577327496491
3471;940;934.2029761956946
3472;940;934.2482057510006
3473;940;934.2934214242184
3474;940;934.3386232239914
3475;940;934.3838111589546
3476;940;934.4289852377349
3477;940;934.4741454689511
3478;940;934.5192918612138
3479;940;934.5644244231255
3480;940;934.6095431632805
3481;940;934.654648090265
3482;940;934.699739212657
3483;940;934.7448165390267
3484;940;934.7898800779358
3485;940;934.834929837938
3486;941;934.8799658275791
3487;941;934.9249880553966
3488;941;934.9699965299203
3489;941;935.0149912596714
3490;941;935.0599722531638
3491;941;935.1049395189027
3492;941;935.1498930653859
3493;941;935.1948329011025
3494;941;935.239759034534
3495;941;935.284671474154
3496;941;935.3295702284281
3497;941;935.3744553058139
3498;941;935.4193267147607
3499;941;935.4641844637104
3500;941;935.5090285610966
3501;941;935.5538590153451
3502;941;935.5986758348738
3503;941;935.6434790280928
3504;941;935.6882686034039
3505;941;935.7330445692016
3506;941;935.7778069338722
3507;941;935.822555705794
3508;941;935.8672908933379
3509;942;935.9120125048664
3510;942;935.9567205487347
3511;942;936.0014150332897
3512;942;936.046095966871
3513;942;936.0907633578099
3514;942;936.1354172144302
3515;942;936.1800575450477
3516;942;936.2246843579705
3517;942;936.2692976614992
3518;942;936.3138974639264
3519;942;936.358483773537
3520;942;936.4030565986084
3521;942;936.4476159474095
3522;942;936.4921618282026
3523;942;936.5366942492415
3524;942;936.5812132187723
3525;942;936.625718745034
3526;942;936.6702108362574
3527;942;936.7146895006658
3528;942;936.7591547464749
3529;942;936.8036065818928
3530;942;936.8480450151199
3531;942;936.8924700543487
3532;942;936.9368817077645
3533;943;936.9812799835447
3534;943;937.0256648898594
3535;943;937.0700364348706
3536;943;937.1143946267334
3537;943;937.158739473595
3538;943;937.2030709835947
3539;943;937.2473891648649
3540;943;937.29169402553
3541;943;937.3359855737069
3542;943;937.3802638175052
3543;943;937.4245287650269
3544;943;937.4687804243663
3545;943;937.5130188036105
3546;943;937.5572439108389
3547;943;937.6014557541237
3548;943;937.645654341529
3549;943;937.6898396811125
3550;943;937.7340117809235
3551;943;937.7781706490043
3552;943;937.8223162933896
3553;943;937.8664487221067
3554;943;937.9105679431757
3555;943;937.9546739646089
3556;944;937.9987667944117
3557;944;938.0428464405818
3558;944;938.0869129111095
3559;944;938.1309662139779
3560;944;938.1750063571628
3561;944;938.2190333486324
3562;944;938.2630471963478
3563;944;938.3070479082626
3564;944;938.3510354923233
3565;944;938.3950099564686
3566;944;938.4389713086307
3567;944;938.4829195567338
3568;944;938.526854708695
3569;944;938.5707767724243
3570;944;938.6146857558244
3571;944;938.6585816667907
3572;944;938.7024645132112
3573;944;938.7463343029669
3574;944;938.7901910439316
3575;944;938.8340347439714
3576;944;938.877865410946
3577;944;938.9216830527071
3578;944;938.9654876770996
3579;944;939.0092792919613
3580;945;939.0530579051228
3581;945;939.0968235244072
3582;945;939.1405761576309
3583;945;939.1843158126028
3584;945;939.2280424971248
3585;945;939.2717562189914
3586;945;939.3154569859907
3587;945;939.359144805903
3588;945;939.4028196865017
3589;945;939.4464816355535
3590;945;939.4901306608172
3591;945;939.5337667700451
3592;945;939.5773899709823
3593;945;939.6210002713669
3594;945;939.66459767893
3595;945;939.7081822013954
3596;945;939.7517538464801
3597;945;939.795312621894
3598;945;939.83885853534
3599;945;939.8823915945138
3600;945;939.9259118071045
3601;945;939.9694191807939
3602;945;940.0129137232568
3603;945;940.0563954421614
3604;946;940.0998643451683
3605;946;940.1433204399318
3606;946;940.1867637340988
3607;946;940.2301942353095
3608;946;940.2736119511972
3609;946;940.317016889388
3610;946;940.3604090575013
3611;946;940.4037884631496
3612;946;940.4471551139384
3613;946;940.4905090174664
3614;946;940.5338501813253
3615;946;940.5771786131004
3616;946;940.6204943203693
3617;946;940.6637973107036
3618;946;940.7070875916672
3619;946;940.750365170818
3620;946;940.7936300557067
3621;946;940.8368822538769
3622;946;940.8801217728658
3623;946;940.9233486202038
3624;946;940.9665628034143
3625;946;941.0097643300137
3626;946;941.0529532075122
3627;946;941.096129443413
3628;946;941.1392930452123
3629;947;941.1824440203995
3630;947;941.2255823764579
3631;947;941.2687081208633
3632;947;941.311821261085
3633;947;941.354921804586
3634;947;941.3980097588221
3635;947;941.4410851312427
3636;947;941.4841479292902
3637;947;941.5271981604005
3638;947;941.5702358320029
3639;947;941.6132609515198
3640;947;941.6562735263669
3641;947;941.6992735639537
3642;947;941.7422610716826
3643;947;941.7852360569495
3644;947;941.8281985271437
3645;947;941.871148489648
3646;947;941.9140859518382
3647;947;941.9570109210838
3648;947;941.9999234047477
3649;947;942.042823410186
3650;947;942.0857109447484
3651;947;942.1285860157782
3652;947;942.1714486306116
3653;948;942.2142987965788
3654;948;942.2571365210028
3655;948;942.299961811201
3656;948;942.3427746744833
3657;948;942.3855751181536
3658;948;942.4283631495093
3659;948;942.4711387758409
3660;948;942.5139020044328
3661;948;942.5566528425627
3662;948;942.599391297502
3663;948;942.6421173765154
3664;948;942.6848310868611
3665;948;942.7275324357911
3666;948;942.7702214305507
3667;948;942.8128980783788
3668;948;942.8555623865079
3669;948;942.898214362164
3670;948;942.9408540125669
3671;948;942.9834813449297
3672;948;943.0260963664593
3673;948;943.068699084356
3674;948;943.1112895058138
3675;948;943.1538676380203
3676;948;943.1964334881568
3677;949;943.2389870633981
3678;949;943.2815283709126
3679;949;943.3240574178626
3680;949;943.3665742114038
3681;949;943.4090787586856
3682;949;943.4515710668511
3683;949;943.4940511430373
3684;949;943.5365189943743
3685;949;943.5789746279866
3686;949;943.6214180509917
3687;949;943.6638492705013
3688;949;943.7062682936207
3689;949;943.7486751274489
3690;949;943.7910697790785
3691;949;943.8334522555958
3692;949;943.8758225640813
3693;949;943.9181807116088
3694;949;943.9605267052457
3695;949;944.0028605520538
3696;949;944.045182259088
3697;949;944.0874918333975
3698;949;944.1297892820251
3699;949;944.172074612007
3700;949;944.214347830374
3701;949;944.25660894415
3702;950;944.2988579603532
3703;950;944.3410948859951
3704;950;944.3833197280815
3705;950;944.4255324936119
3706;950;944.4677331895796
3707;950;944.5099218229718
3708;950;944.5520984007694
3709;950;944.5942629299475
3710;950;944.6364154174746
3711;950;944.6785558703134
3712;950;944.7206842954206
3713;950;944.7628006997463
3714;950;944.8049050902353
3715;950;944.8469974738255
3716;950;944.8890778574489
3717;950;944.9311462480321
3718;950;944.9732026524946
3719;950;945.0152470777507
3720;950;945.057279530708
3721;950;945.0993000182684
3722;950;945.141308547328
3723;950;945.1833051247763
3724;950;945.225289757497
3725;950;945.267262452368
3726;950;945.3092232162608
3727;951;945.3511720560414
3728;951;945.3931089785692
3729;951;945.4350339906982
3730;951;945.476947099276
3731;951;945.5188483111442
3732;951;945.5607376331388
3733;951;945.6026150720897
3734;951;945.6444806348206
3735;951;945.6863343281495
3736;951;945.7281761588883
3737;951;945.770006133843
3738;951;945.8118242598139
3739;951;945.853630543595
3740;951;945.8954249919748
3741;951;945.9372076117356
3742;951;945.9789784096538
3743;951;946.0207373925
3744;951;946.0624845670391
3745;951;946.1042199400297
3746;951;946.1459435182248
3747;951;946.1876553083716
3748;951;946.2293553172112
3749;951;946.2710435514791
3750;951;946.3127200179047
3751;951;946.3543847232118
3752;952;946.3960376741181
3753;952;946.4376788773359
3754;952;946.4793083395712
3755;952;946.5209260675244
3756;952;946.5625320678903
3757;952;946.6041263473576
3758;952;946.6457089126093
3759;952;946.6872797703227
3760;952;946.7288389271691
3761;952;946.7703863898143
3762;952;946.8119221649183
3763;952;946.8534462591354
3764;952;946.8949586791136
3765;952;946.9364594314959
3766;952;946.9779485229192
3767;952;947.0194259600146
3768;952;947.0608917494078
3769;952;947.1023458977184
3770;952;947.1437884115605
3771;952;947.1852192975425
3772;952;947.2266385622672
3773;952;947.2680462123315
3774;952;947.3094422543265
3775;952;947.3508266948381
3776;952;947.3921995404462
3777;953;947.4335607977248
3778;953;947.4749104732427
3779;953;947.5162485735632
3780;953;947.5575751052431
3781;953;947.5988900748346
3782;953;947.6401934888834
3783;953;947.6814853539302
3784;953;947.7227656765097
3785;953;947.7640344631511
3786;953;947.8052917203781
3787;953;947.8465374547086
3788;953;947.8877716726552
3789;953;947.9289943807246
3790;953;947.970205585418
3791;953;948.0114052932313
3792;953;948.0525935106546
3793;953;948.0937702441722
3794;953;948.1349355002635
3795;953;948.1760892854018
3796;953;948.2172316060548
3797;953;948.2583624686852
3798;953;948.2994818797497
3799;953;948.3405898456999
3800;953;948.3816863729814
3801;953;948.4227714680346
3802;954;948.4638451372944
3803;954;948.5049073871899
3804;954;948.5459582241451
3805;954;948.5869976545785
3806;954;948.6280256849027
3807;954;948.6690423215255
3808;954;948.7100475708485
3809;954;948.7510414392682
3810;954;948.7920239331759
3811;954;948.8329950589568
3812;954;948.8739548229914
3813;954;948.9149032316545
3814;954;948.9558402913151
3815;954;948.9967660083373
3816;954;949.0376803890795
3817;954;949.0785834398946
3818;954;949.1194751671305
3819;954;949.1603555771294
3820;954;949.2012246762281
3821;954;949.2420824707581
3822;954;949.2829289670456
3823;954;949.3237641714113
3824;954;949.3645880901706
3825;954;949.4054007296336
3826;954;949.4462020961048
3827;954;949.4869921958837
3828;955;949.5277710352641
3829;955;949.5685386205348
3830;955;949.609294957979
3831;955;949.650040053875
3832;955;949.6907739144954
3833;955;949.7314965461073
3834;955;949.772207954973
3835;955;949.8129081473494
3836;955;949.8535971294878
3837;955;949.8942749076343
3838;955;949.9349414880301
3839;955;949.9755968769107
3840;955;950.0162410805065
3841;955;950.0568741050427
3842;955;950.0974959567391
3843;955;950.1381066418103
3844;955;950.1787061664656
3845;955;950.2192945369095
3846;955;950.2598717593407
3847;955;950.3004378399528
3848;955;950.3409927849343
3849;955;950.3815366004687
3850;955;950.4220692927338
3851;955;950.4625908679025
3852;955;950.5031013321425
3853;955;950.5436006916161
3854;956;950.5840889524809
3855;956;950.6245661208889
3856;956;950.6650322029868
3857;956;950.7054872049166
3858;956;950.7459311328148
3859;956;950.7863639928128
3860;956;950.8267857910371
3861;956;950.8671965336086
3862;956;950.9075962266436
3863;956;950.9479848762528
3864;956;950.988362488542
3865;956;951.0287290696119
3866;956;951.0690846255579
3867;956;951.1094291624706
3868;956;951.1497626864355
3869;956;951.1900852035324
3870;956;951.2303967198366
3871;956;951.2706972414182
3872;956;951.3109867743424
3873;956;951.3512653246687
3874;956;951.3915328984522
3875;956;951.4317895017425
3876;956;951.4720351405845
3877;956;951.5122698210175
3878;956;951.5524935490766
3879;957;951.5927063307911
3880;957;951.6329081721856
3881;957;951.6730990792796
3882;957;951.7132790580877
3883;957;951.7534481146192
3884;957;951.7936062548788
3885;957;951.8337534848658
3886;957;951.8738898105748
3887;957;951.9140152379953
3888;957;951.9541297731116
3889;957;951.9942334219033
3890;957;952.0343261903449
3891;957;952.0744080844061
3892;957;952.1144791100512
3893;957;952.1545392732401
3894;957;952.1945885799273
3895;957;952.2346270360626
3896;957;952.274654647591
3897;957;952.314671420452
3898;957;952.3546773605808
3899;957;952.3946724739071
3900;957;952.434656766356
3901;957;952.474630243848
3902;957;952.514592912298
3903;957;952.5545447776162
3904;957;952.5944858457085
3905;958;952.6344161224752
3906;958;952.6743356138118
3907;958;952.7142443256091
3908;958;952.7541422637532
3909;958;952.7940294341249
3910;958;952.8339058426006
3911;958;952.8737714950514
3912;958;952.9136263973437
3913;958;952.9534705553392
3914;958;952.9933039748946
3915;958;953.0331266618618
3916;958;953.0729386220878
3917;958;953.1127398614149
3918;958;953.1525303856804
3919;958;953.1923102007172
3920;958;953.2320793123529
3921;958;953.2718377264102
3922;958;953.3115854487078
3923;958;953.3513224850585
3924;958;953.3910488412712
3925;958;953.4307645231497
3926;958;953.470469536493
3927;958;953.5101638870954
3928;958;953.5498475807462
3929;958;953.5895206232303
3930;958;953.6291830203274
3931;958;953.6688347778129
3932;959;953.7084759014572
3933;959;953.7481063970258
3934;959;953.78772627028
3935;959;953.8273355269757
3936;959;953.8669341728646
3937;959;953.9065222136935
3938;959;953.9460996552043
3939;959;953.9856665031346
3940;959;954.0252227632168
3941;959;954.0647684411788
3942;959;954.104303542744
3943;959;954.1438280736309
3944;959;954.1833420395533
3945;959;954.2228454462204
3946;959;954.2623382993368
3947;959;954.3018206046022
3948;959;954.341292367712
3949;959;954.3807535943563
3950;959;954.4202042902214
3951;959;954.4596444609881
3952;959;954.4990741123333
3953;959;954.5384932499287
3954;959;954.5779018794417
3955;959;954.6173000065348
3956;959;954.6566876368663
3957;959;954.6960647760893
3958;960;954.7354314298527
3959;960;954.7747876038009
3960;960;954.814133303573
3961;960;954.8534685348045
3962;960;954.8927933031255
3963;960;954.9321076141619
3964;960;954.9714114735348
3965;960;955.0107048868608
3966;960;955.0499878597523
3967;960;955.0892603978164
3968;960;955.128522506656
3969;960;955.16777419187
3970;960;955.2070154590517
3971;960;955.2462463137906
3972;960;955.2854667616712
3973;960;955.3246768082738
3974;960;955.363876459174
3975;960;955.403065719943
3976;960;955.4422445961475
3977;960;955.4814130933494
3978;960;955.5205712171062
3979;960;955.559718972971
3980;960;955.5988563664926
3981;960;955.6379834032148
3982;960;955.677100088677
3983;960;955.7162064284146
3984;960;955.755302427958
3985;961;955.7943880928333
3986;961;955.833463428562
3987;961;955.8725284406617
3988;961;955.9115831346446
3989;961;955.950627516019
3990;961;955.989661590289
3991;961;956.0286853629536
3992;961;956.0676988395078
3993;961;956.106702025442
3994;961;956.1456949262422
3995;961;956.1846775473898
3996;961;956.2236498943621
3997;961;956.2626119726319
3998;961;956.3015637876674
3999;961;956.3405053449326
4000;961;956.3794366498867
4001;961;956.418357707985
4002;961;956.4572685246783
4003;961;956.4961691054125
4004;961;956.5350594556298
4005;961;956.5739395807677
4006;961;956.6128094862593
4007;961;956.6516691775332
4008;961;956.690518660014
4009;961;956.7293579391217
4010;961;956.7681870202719
4011;962;956.8070059088759
4012;962;956.8458146103408
4013;962;956.884613130069
4014;962;956.9234014734591
4015;962;956.9621796459048
4016;962;957.0009476527957
4017;962;957.0397054995174
4018;962;957.0784531914505
4019;962;957.1171907339717
4020;962;957.1559181324535
4021;962;957.1946353922638
4022;962;957.2333425187662
4023;962;957.2720395173203
4024;962;957.3107263932811
4025;962;957.3494031519997
4026;962;957.3880697988225
4027;962;957.4267263390916
4028;962;957.4653727781451
4029;962;957.504009121317
4030;962;957.5426353739365
4031;962;957.5812515413288
4032;962;957.6198576288148
4033;962;957.6584536417113
4034;962;957.6970395853307
4035;962;957.7356154649813
4036;962;957.7741812859667
4037;962;957.8127370535872
4038;963;957.8512827731379
4039;963;957.8898184499101
4040;963;957.9283440891909
4041;963;957.9668596962631
4042;963;958.0053652764054
4043;963;958.043860834892
4044;963;958.0823463769934
4045;963;958.1208219079756
4046;963;958.1592874331002
4047;963;958.197742957625
4048;963;958.2361884868033
4049;963;958.2746240258843
4050;963;958.3130495801133
4051;963;958.3514651547312
4052;963;958.3898707549747
4053;963;958.4282663860765
4054;963;958.4666520532649
4055;963;958.505027761764
4056;963;958.5433935167944
4057;963;958.5817493235716
4058;963;958.6200951873077
4059;963;958.6584311132103
4060;963;958.6967571064831
4061;963;958.7350731723257
4062;963;958.773379315933
4063;963;958.8116755424965
4064;963;958.8499618572032
4065;964;958.8882382652362
4066;964;958.9265047717743
4067;964;958.9647613819923
4068;964;959.0030081010609
4069;964;959.0412449341468
4070;964;959.0794718864122
4071;964;959.1176889630158
4072;964;959.1558961691119
4073;964;959.1940935098505
4074;964;959.2322809903783
4075;964;959.270458615837
4076;964;959.3086263913649
4077;964;959.346784322096
4078;964;959.3849324131602
4079;964;959.4230706696835
4080;964;959.4611990967876
4081;964;959.4993176995904
4082;964;959.5374264832058
4083;964;959.5755254527435
4084;964;959.6136146133092
4085;964;959.6516939700048
4086;964;959.6897635279279
4087;964;959.7278232921722
4088;964;959.7658732678274
4089;964;959.803913459979
4090;964;959.8419438737087
4091;964;959.8799645140944
4092;964;959.9179753862095
4093;965;959.9559764951239
4094;965;959.9939678459032
4095;965;960.0319494436092
4096;965;960.0699212932996
4097;965;960.1078834000282
4098;965;960.1458357688448
4099;965;960.1837784047952
4100;965;960.2217113129213
4101;965;960.2596344982612
4102;965;960.2975479658487
4103;965;960.3354517207138
4104;965;960.3733457678827
4105;965;960.4112301123776
4106;965;960.4491047592164
4107;965;960.4869697134138
4108;965;960.5248249799799
4109;965;960.5626705639213
4110;965;960.6005064702406
4111;965;960.6383327039362
4112;965;960.6761492700027
4113;965;960.7139561734314
4114;965;960.7517534192086
4115;965;960.7895410123178
4116;965;960.8273189577378
4117;965;960.8650872604439
4118;965;960.9028459254075
4119;965;960.940594957596
4120;966;960.9783343619729
4121;966;961.0160641434979
4122;966;961.053784307127
4123;966;961.091494857812
4124;966;961.1291958005011
4125;966;961.1668871401384
4126;966;961.2045688816645
4127;966;961.242241030016
4128;966;961.2799035901255
4129;966;961.3175565669219
4130;966;961.35519996533
4131;966;961.3928337902714
4132;966;961.4304580466633
4133;966;961.4680727394191
4134;966;961.5056778734486
4135;966;961.5432734536578
4136;966;961.5808594849486
4137;966;961.6184359722197
4138;966;961.6560029203652
4139;966;961.6935603342758
4140;966;961.7311082188387
4141;966;961.7686465789368
4142;966;961.8061754194496
4143;966;961.8436947452524
4144;966;961.8812045612169
4145;966;961.9187048722113
4146;966;961.9561956830996
4147;966;961.9936769987423
4148;967;962.0311488239961
4149;967;962.0686111637137
4150;967;962.1060640227447
4151;967;962.1435074059341
4152;967;962.1809413181236
4153;967;962.2183657641513
4154;967;962.2557807488511
4155;967;962.2931862770536
4156;967;962.3305823535854
4157;967;962.3679689832695
4158;967;962.4053461709252
4159;967;962.4427139213681
4160;967;962.4800722394098
4161;967;962.5174211298583
4162;967;962.5547605975182
4163;967;962.5920906471899
4164;967;962.6294112836706
4165;967;962.6667225117535
4166;967;962.7040243362283
4167;967;962.7413167618806
4168;967;962.7785997934927
4169;967;962.8158734358433
4170;967;962.8531376937069
4171;967;962.8903925718548
4172;967;962.9276380750546
4173;967;962.9648742080699
4174;967;963.002100975661
4175;967;963.0393183825845
4176;968;963.076526433593
4177;968;963.1137251334358
4178;968;963.1509144868583
4179;968;963.1880944986026
4180;968;963.2252651734068
4181;968;963.2624265160055
4182;968;963.2995785311298
4183;968;963.3367212235069
4184;968;963.3738545978606
4185;968;963.4109786589108
4186;968;963.4480934113742
4187;968;963.4851988599637
4188;968;963.5222950093885
4189;968;963.559381864354
4190;968;963.5964594295624
4191;968;963.6335277097123
4192;968;963.6705867094984
4193;968;963.7076364336117
4194;968;963.7446768867403
4195;968;963.7817080735681
4196;968;963.8187299987753
4197;968;963.8557426670393
4198;968;963.892746083033
4199;968;963.9297402514264
4200;968;963.9667251768858
4201;968;964.0037008640736
4202;968;964.040667317649
4203;968;964.0776245422674
4204;969;964.1145725425808
4205;969;964.1515113232379
4206;969;964.1884408888832
4207;969;964.2253612441582
4208;969;964.2622723937006
4209;969;964.2991743421449
4210;969;964.3360670941215
4211;969;964.3729506542577
4212;969;964.4098250271772
4213;969;964.4466902175002
4214;969;964.4835462298433
4215;969;964.5203930688197
4216;969;964.5572307390389
4217;969;964.5940592451072
4218;969;964.6308785916272
4219;969;964.6676887831977
4220;969;964.7044898244146
4221;969;964.7412817198699
4222;969;964.7780644741524
4223;969;964.8148380918472
4224;969;964.8516025775357
4225;969;964.8883579357964
4226;969;964.9251041712041
4227;969;964.9618412883299
4228;969;964.9985692917414
4229;969;965.0352881860033
4230;969;965.0719979756761
4231;969;965.1086986653177
4232;970;965.1453902594815
4233;970;965.1820727627182
4234;970;965.2187461795752
4235;970;965.2554105145957
4236;970;965.29206577232
4237;970;965.3287119572851
4238;970;965.3653490740242
4239;970;965.4019771270669
4240;970;965.4385961209398
4241;970;965.4752060601661
4242;970;965.5118069492655
4243;970;965.5483987927541
4244;970;965.5849815951447
4245;970;965.6215553609466
4246;970;965.6581200946657
4247;970;965.694675800805
4248;970;965.7312224838636
4249;970;965.767760148337
4250;970;965.8042887987178
4251;970;965.840808439495
4252;970;965.8773190751544
4253;970;965.9138207101782
4254;970;965.9503133490452
4255;970;965.9867969962311
4256;970;966.0232716562077
4257;970;966.0597373334442
4258;970;966.0961940324057
4259;970;966.1326417575544
4260;971;966.1690805133492
4261;971;966.2055103042451
4262;971;966.2419311346944
4263;971;966.2783430091456
4264;971;966.3147459320442
4265;971;966.351139907832
4266;971;966.3875249409477
4267;971;966.4239010358267
4268;971;966.4602681969009
4269;971;966.496626428599
4270;971;966.5329757353463
4271;971;966.569316121565
4272;971;966.6056475916735
4273;971;966.6419701500874
4274;971;966.6782838012189
4275;971;966.7145885494765
4276;971;966.7508843992659
4277;971;966.7871713549894
4278;971;966.8234494210456
4279;971;966.8597186018301
4280;971;966.8959789017354
4281;971;966.9322303251504
4282;971;966.968472876461
4283;971;967.0047065600495
4284;971;967.0409313802952
4285;971;967.0771473415741
4286;971;967.1133544482586
4287;971;967.1495527047184
4288;971;967.1857421153193
4289;972;967.2219226844243
4290;972;967.2580944163931
4291;972;967.294257315582
4292;972;967.3304113863439
4293;972;967.366556633029
4294;972;967.4026930599837
4295;972;967.4388206715516
4296;972;967.4749394720727
4297;972;967.5110494658838
4298;972;967.5471506573188
4299;972;967.583243050708
4300;972;967.6193266503788
4301;972;967.655401460655
4302;972;967.6914674858576
4303;972;967.7275247303041
4304;972;967.7635731983089
4305;972;967.7996128941832
4306;972;967.8356438222349
4307;972;967.8716659867689
4308;972;967.9076793920865
4309;972;967.9436840424862
4310;972;967.9796799422634
4311;972;968.0156670957099
4312;972;968.0516455071145
4313;972;968.0876151807627
4314;972;968.1235761209373
4315;972;968.1595283319173
4316;972;968.1954718179788
4317;973;968.231406583395
4318;973;968.2673326324355
4319;973;968.3032499693668
4320;973;968.3391585984525
4321;973;968.3750585239529
4322;973;968.4109497501252
4323;973;968.4468322812231
4324;973;968.4827061214978
4325;973;968.5185712751968
4326;973;968.5544277465647
4327;973;968.5902755398429
4328;973;968.6261146592697
4329;973;968.6619451090801
4330;973;968.6977668935065
4331;973;968.7335800167775
4332;973;968.769384483119
4333;973;968.8051802967536
4334;973;968.8409674619011
4335;973;968.8767459827777
4336;973;968.9125158635968
4337;973;968.9482771085686
4338;973;968.9840297219002
4339;973;969.0197737077956
4340;973;969.0555090704559
4341;973;969.0912358140786
4342;973;969.1269539428588
4343;973;969.1626634609879
4344;973;969.1983643726546
4345;973;969.2340566820444
4346;974;969.2697403933396
4347;974;969.3054155107195
4348;974;969.3410820383606
4349;974;969.3767399804358
4350;974;969.4123893411154
4351;974;969.4480301245662
4352;974;969.4836623349527
4353;974;969.5192859764354
4354;974;969.5549010531722
4355;974;969.5905075693181
4356;974;969.6261055290249
4357;974;969.6616949364413
4358;974;969.697275795713
4359;974;969.7328481109826
4360;974;969.7684118863897
4361;974;969.803967126071
4362;974;969.83951383416
4363;974;969.8750520147873
4364;974;969.9105816720803
4365;974;969.9461028101637
4366;974;969.9816154331586
4367;974;970.0171195451837
4368;974;970.0526151503545
4369;974;970.0881022527833
4370;974;970.1235808565796
4371;974;970.1590509658497
4372;974;970.1945125846971
4373;974;970.2299657172223
